2025/08/08 10:42:53 [alert] 10436#952: OpenEvent("ngx_master_2596") failed (2: The system cannot find the file specified)
2025/08/08 11:53:39 [crit] 11888#14736: *747 CreateFile() "C:/Users/marmotte/Local Sites/hotelbooking/app/public/"https:/websitedemos.net/mountain-02/wp-content/uploads/sites/571/2020/04/photo-of-people-standing-on-top-of-mountain-near-grasses-733162-768x512.jpg" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%22https://websitedemos.net/mountain-02/wp-content/uploads/sites/571/2020/04/photo-of-people-standing-on-top-of-mountain-near-grasses-733162-768x512.jpg HTTP/1.1", host: "hotelbooking.local"
2025/08/08 11:53:39 [crit] 11888#14736: *748 CreateFile() "C:/Users/marmotte/Local Sites/hotelbooking/app/public/"https:/websitedemos.net/mountain-02/wp-content/uploads/sites/571/2020/04/mountain-and-lake-at-sunset-135157-768x512.jpg" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%22https://websitedemos.net/mountain-02/wp-content/uploads/sites/571/2020/04/mountain-and-lake-at-sunset-135157-768x512.jpg HTTP/1.1", host: "hotelbooking.local"
2025/08/08 12:43:45 [crit] 11888#14736: *3820 CreateFile() "C:/Users/marmotte/Local Sites/hotelbooking/app/public/"https:/websitedemos.net/mountain-02/wp-content/uploads/sites/571/2020/04/snowy-mountain-1287145-768x512.jpg" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%22https://websitedemos.net/mountain-02/wp-content/uploads/sites/571/2020/04/snowy-mountain-1287145-768x512.jpg HTTP/1.1", host: "hotelbooking.local", referrer: "http://hotelbooking.local/wp-admin/post.php?post=30&action=edit"
2025/08/08 12:43:45 [crit] 11888#14736: *3821 CreateFile() "C:/Users/marmotte/Local Sites/hotelbooking/app/public/"https:/websitedemos.net/mountain-02/wp-content/uploads/sites/571/2020/04/green-leafed-trees-during-fog-time-167684-768x512.jpg" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%22https://websitedemos.net/mountain-02/wp-content/uploads/sites/571/2020/04/green-leafed-trees-during-fog-time-167684-768x512.jpg HTTP/1.1", host: "hotelbooking.local", referrer: "http://hotelbooking.local/wp-admin/post.php?post=30&action=edit"
2025/08/08 12:43:45 [crit] 11888#14736: *3822 CreateFile() "C:/Users/marmotte/Local Sites/hotelbooking/app/public/"https:/websitedemos.net/mountain-02/wp-content/uploads/sites/571/2020/04/green-grass-field-and-mountain-1034887-768x508.jpg" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%22https://websitedemos.net/mountain-02/wp-content/uploads/sites/571/2020/04/green-grass-field-and-mountain-1034887-768x508.jpg HTTP/1.1", host: "hotelbooking.local", referrer: "http://hotelbooking.local/wp-admin/post.php?post=30&action=edit"
2025/08/08 12:43:45 [crit] 11888#14736: *3823 CreateFile() "C:/Users/marmotte/Local Sites/hotelbooking/app/public/"https:/websitedemos.net/mountain-02/wp-content/uploads/sites/571/2020/04/bird-s-eye-view-photography-of-green-forest-1208379-768x512.jpg" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%22https://websitedemos.net/mountain-02/wp-content/uploads/sites/571/2020/04/bird-s-eye-view-photography-of-green-forest-1208379-768x512.jpg HTTP/1.1", host: "hotelbooking.local", referrer: "http://hotelbooking.local/wp-admin/post.php?post=30&action=edit"
2025/08/08 12:43:45 [crit] 11888#14736: *3824 CreateFile() "C:/Users/marmotte/Local Sites/hotelbooking/app/public/"https:/websitedemos.net/mountain-02/wp-content/uploads/sites/571/2020/04/photo-of-people-standing-on-top-of-mountain-near-grasses-733162-768x512.jpg" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%22https://websitedemos.net/mountain-02/wp-content/uploads/sites/571/2020/04/photo-of-people-standing-on-top-of-mountain-near-grasses-733162-768x512.jpg HTTP/1.1", host: "hotelbooking.local", referrer: "http://hotelbooking.local/wp-admin/post.php?post=30&action=edit"
2025/08/08 12:43:45 [crit] 11888#14736: *3825 CreateFile() "C:/Users/marmotte/Local Sites/hotelbooking/app/public/"https:/websitedemos.net/mountain-02/wp-content/uploads/sites/571/2020/04/mountain-and-lake-at-sunset-135157-768x512.jpg" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%22https://websitedemos.net/mountain-02/wp-content/uploads/sites/571/2020/04/mountain-and-lake-at-sunset-135157-768x512.jpg HTTP/1.1", host: "hotelbooking.local", referrer: "http://hotelbooking.local/wp-admin/post.php?post=30&action=edit"
2025/08/08 12:43:50 [crit] 11888#14736: *3851 CreateFile() "C:/Users/marmotte/Local Sites/hotelbooking/app/public/"https:/websitedemos.net/mountain-02/wp-content/uploads/sites/571/2020/04/snowy-mountain-1287145-768x512.jpg" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%22https://websitedemos.net/mountain-02/wp-content/uploads/sites/571/2020/04/snowy-mountain-1287145-768x512.jpg HTTP/1.1", host: "hotelbooking.local", referrer: "http://hotelbooking.local/wp-admin/post.php?post=30&action=edit"
2025/08/08 12:43:50 [crit] 11888#14736: *3852 CreateFile() "C:/Users/marmotte/Local Sites/hotelbooking/app/public/"https:/websitedemos.net/mountain-02/wp-content/uploads/sites/571/2020/04/green-leafed-trees-during-fog-time-167684-768x512.jpg" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /%22https://websitedemos.net/mountain-02/wp-content/uploads/sites/571/2020/04/green-leafed-trees-during-fog-time-167684-768x512.jpg HTTP/1.1", host: "hotelbooking.local", referrer: "http://hotelbooking.local/wp-admin/post.php?post=30&action=edit"
